source,destination,edgeContent,timestamp,edgeType
Yossihsen1952Hn,itamarbengvir,https://twitter.com/Yossihsen1952Hn/status/1639919814339690496,2023-03-26T09:18:46.000Z,reply
zohargk,davidbitan,https://twitter.com/zohargk/status/1639746410416406528,2023-03-25T21:49:43.000Z,quote
ilanan81,avidichter,https://twitter.com/ilanan81/status/1639919808295624705,2023-03-26T09:18:45.000Z,mention
ilanan81,davidbitan,https://twitter.com/ilanan81/status/1639919808295624705,2023-03-26T09:18:45.000Z,mention
yhwdyt1,AviBenayahu,https://twitter.com/yhwdyt1/status/1639919806861176832,2023-03-26T09:18:44.000Z,reply
Jackdechipper,MBlumenblat,https://twitter.com/Jackdechipper/status/1639919781401751553,2023-03-26T09:18:38.000Z,retweet
dav23483912,elisha_yered,https://twitter.com/dav23483912/status/1639919777077444611,2023-03-26T09:18:37.000Z,retweet
fTu2wUDZSqMrGkN,yoavgallant,https://twitter.com/fTu2wUDZSqMrGkN/status/1639751260369821699,2023-03-25T22:09:00.000Z,quote
DoritOrly,feldman_gil,https://twitter.com/DoritOrly/status/1639919758291378176,2023-03-26T09:18:33.000Z,retweet
Matosh00Matosh,haski_oren,https://twitter.com/Matosh00Matosh/status/1639919698757271552,2023-03-26T09:18:19.000Z,retweet
Mrjikx9JLOTen7q,BoazGolan,https://twitter.com/Mrjikx9JLOTen7q/status/1639919690951581702,2023-03-26T09:18:17.000Z,retweet
Dannylahav,UriMisgav,https://twitter.com/Dannylahav/status/1639919623238811649,2023-03-26T09:18:01.000Z,reply
WTDT61WXKg8Ke0t,BittonRosen,https://twitter.com/WTDT61WXKg8Ke0t/status/1639919585972371459,2023-03-26T09:17:52.000Z,retweet
WqslrSy,GalitDistel,https://twitter.com/WqslrSy/status/1639919494553280513,2023-03-26T09:17:30.000Z,retweet
DwdBw,il7217,https://twitter.com/DwdBw/status/1639751804140265472,2023-03-25T22:11:09.000Z,quote
Marshmalo73,yoavgallant,https://twitter.com/Marshmalo73/status/1639919476438073347,2023-03-26T09:17:26.000Z,mention
avihl132,hananamiur,https://twitter.com/avihl132/status/1639919451230404610,2023-03-26T09:17:20.000Z,reply
avihl132,YediotAhronot,https://twitter.com/avihl132/status/1639919451230404610,2023-03-26T09:17:20.000Z,mention
WqslrSy,YotYotam,https://twitter.com/WqslrSy/status/1639919428153356289,2023-03-26T09:17:14.000Z,retweet
Yonatan_shemesh,sefiova,https://twitter.com/Yonatan_shemesh/status/1639919414605750274,2023-03-26T09:17:11.000Z,retweet
Mrjikx9JLOTen7q,Moshedri,https://twitter.com/Mrjikx9JLOTen7q/status/1639919384973004801,2023-03-26T09:17:04.000Z,retweet
HadidaOrel,hadarse,https://twitter.com/HadidaOrel/status/1639919373417684992,2023-03-26T09:17:01.000Z,retweet
Nadav74520005,KRaefael,https://twitter.com/Nadav74520005/status/1639919371345702912,2023-03-26T09:17:01.000Z,retweet
hadarse,talschneider,https://twitter.com/hadarse/status/1639919361476419584,2023-03-26T09:16:58.000Z,reply
EshelYosy,yosishahbar,https://twitter.com/EshelYosy/status/1639919346586640385,2023-03-26T09:16:55.000Z,retweet
hadarse,davidbitan,https://twitter.com/hadarse/status/1639755652091240450,2023-03-25T22:26:27.000Z,quote
amit_azoulay,Rimanero,https://twitter.com/amit_azoulay/status/1639919296745725955,2023-03-26T09:16:43.000Z,retweet
mykl58112454,yosefavichai,https://twitter.com/mykl58112454/status/1639919296540188673,2023-03-26T09:16:43.000Z,retweet
Idaneretz,silsulim,https://twitter.com/Idaneretz/status/1639919290550714368,2023-03-26T09:16:41.000Z,reply
Idaneretz,roeifredo,https://twitter.com/Idaneretz/status/1639919290550714368,2023-03-26T09:16:41.000Z,mention
DanielJuniorthe,yoavgallant,https://twitter.com/DanielJuniorthe/status/1639919278290763777,2023-03-26T09:16:38.000Z,reply
erezcarmel,hadarse,https://twitter.com/erezcarmel/status/1639919247026470912,2023-03-26T09:16:31.000Z,retweet
LocoBoedo,KRaefael,https://twitter.com/LocoBoedo/status/1639919228760236032,2023-03-26T09:16:27.000Z,retweet
WqslrSy,radio103fm,https://twitter.com/WqslrSy/status/1639919222779260931,2023-03-26T09:16:25.000Z,retweet
WqslrSy,berale_crombie,https://twitter.com/WqslrSy/status/1639919207327383557,2023-03-26T09:16:21.000Z,retweet
_muhahaha,Itai_Leshem,https://twitter.com/_muhahaha/status/1639919201698697216,2023-03-26T09:16:20.000Z,retweet
Sharonoz10,BaruchSharon1,https://twitter.com/Sharonoz10/status/1639919149575962626,2023-03-26T09:16:08.000Z,retweet
raktlu_not,motty_n_,https://twitter.com/raktlu_not/status/1639919146929475584,2023-03-26T09:16:07.000Z,retweet
gold0544889679_,meiretingr,https://twitter.com/gold0544889679_/status/1639919126125719553,2023-03-26T09:16:02.000Z,retweet
halapidiot,ranboker,https://twitter.com/halapidiot/status/1639919096820125699,2023-03-26T09:15:55.000Z,reply
elJvHiwqVSy9Dpq,YinonMagal,https://twitter.com/elJvHiwqVSy9Dpq/status/1639919094810963968,2023-03-26T09:15:55.000Z,retweet
AvrahamBracha,arik3000,https://twitter.com/AvrahamBracha/status/1639919075575885825,2023-03-26T09:15:50.000Z,retweet
YarivA8,Now14Israel,https://twitter.com/YarivA8/status/1639919052259835905,2023-03-26T09:15:44.000Z,retweet
AlisaGivertz,ErelSegal,https://twitter.com/AlisaGivertz/status/1639919039970529280,2023-03-26T09:15:42.000Z,retweet
avi94087409,Shaulirena,https://twitter.com/avi94087409/status/1639919027718959106,2023-03-26T09:15:39.000Z,retweet
eitan_il,RinoZror,https://twitter.com/eitan_il/status/1639919009977040897,2023-03-26T09:15:34.000Z,retweet
eitan_il,RinoZror,https://twitter.com/eitan_il/status/1639918967249575939,2023-03-26T09:15:24.000Z,retweet
lets_rock_s,Guy_Baruch,https://twitter.com/lets_rock_s/status/1639918962354913280,2023-03-26T09:15:23.000Z,retweet
ShlmLdrmn,Orna12345678,https://twitter.com/ShlmLdrmn/status/1639918940376662018,2023-03-26T09:15:18.000Z,retweet
AmitChn,BarakKrenzler,https://twitter.com/AmitChn/status/1639918927185604608,2023-03-26T09:15:15.000Z,retweet
_muhahaha,Itai_Leshem,https://twitter.com/_muhahaha/status/1639918912002306048,2023-03-26T09:15:11.000Z,retweet
Zahavim2,pokalulu1,https://twitter.com/Zahavim2/status/1639918911951978497,2023-03-26T09:15:11.000Z,retweet
Zahavim2,yaircherki,https://twitter.com/Zahavim2/status/1639918911951978497,2023-03-26T09:15:11.000Z,mention
silsulim,Idaneretz,https://twitter.com/silsulim/status/1639918882314911745,2023-03-26T09:15:04.000Z,reply
silsulim,roeifredo,https://twitter.com/silsulim/status/1639918882314911745,2023-03-26T09:15:04.000Z,mention
Tali44526559,AviBenayahu,https://twitter.com/Tali44526559/status/1639918857119834115,2023-03-26T09:14:58.000Z,reply
Tali44526559,yoavgallant,https://twitter.com/Tali44526559/status/1639918857119834115,2023-03-26T09:14:58.000Z,mention
WqslrSy,IsraelGaley,https://twitter.com/WqslrSy/status/1639918811380842496,2023-03-26T09:14:47.000Z,retweet
WqslrSy,sharongal,https://twitter.com/WqslrSy/status/1639918811380842496,2023-03-26T09:14:47.000Z,mention
Hamitnachelet49,mcl_bgn,https://twitter.com/Hamitnachelet49/status/1639918805894811648,2023-03-26T09:14:46.000Z,reply
Hamitnachelet49,yoavgallant,https://twitter.com/Hamitnachelet49/status/1639918805894811648,2023-03-26T09:14:46.000Z,mention
Foresight_il,Dudibnhmo,https://twitter.com/Foresight_il/status/1639918794020716545,2023-03-26T09:14:43.000Z,retweet
Foresight_il,almog_cohen08,https://twitter.com/Foresight_il/status/1639918794020716545,2023-03-26T09:14:43.000Z,mention
rikiblaiberg,yoyoeldad,https://twitter.com/rikiblaiberg/status/1639918785107730433,2023-03-26T09:14:41.000Z,retweet
MeirNaamad,KRaefael,https://twitter.com/MeirNaamad/status/1639918778111623169,2023-03-26T09:14:39.000Z,retweet
tomitzchaki,feldman_gil,https://twitter.com/tomitzchaki/status/1639918769618165763,2023-03-26T09:14:37.000Z,retweet
avniefrat,Guy_Baruch,https://twitter.com/avniefrat/status/1639918738433556480,2023-03-26T09:14:30.000Z,retweet
ShlmLdrmn,yoyoeldad,https://twitter.com/ShlmLdrmn/status/1639918733425618945,2023-03-26T09:14:28.000Z,retweet
yoyoeldad,yoyoeldad,https://twitter.com/yoyoeldad/status/1639918724349083648,2023-03-26T09:14:26.000Z,retweet
Soul_Fixer,hasolidit,https://twitter.com/Soul_Fixer/status/1639918716912807936,2023-03-26T09:14:24.000Z,reply
Soul_Fixer,GalitDistel,https://twitter.com/Soul_Fixer/status/1639918716912807936,2023-03-26T09:14:24.000Z,mention
ShlmLdrmn,YOSSIBAUM,https://twitter.com/ShlmLdrmn/status/1639918700701556742,2023-03-26T09:14:21.000Z,retweet
shlomy_cohen,sharongal,https://twitter.com/shlomy_cohen/status/1639918700017901568,2023-03-26T09:14:20.000Z,retweet
rikiblaiberg,shilobesheva,https://twitter.com/rikiblaiberg/status/1639918699334324226,2023-03-26T09:14:20.000Z,retweet
etschub,YaaraZered,https://twitter.com/etschub/status/1639918698310914051,2023-03-26T09:14:20.000Z,reply
etschub,yoavgallant,https://twitter.com/etschub/status/1639918698310914051,2023-03-26T09:14:20.000Z,mention
Sharona_Ozeri,MidaWebsite,https://twitter.com/Sharona_Ozeri/status/1639918679440736256,2023-03-26T09:14:16.000Z,retweet
aeiomn,grolnik,https://twitter.com/aeiomn/status/1639918651162624007,2023-03-26T09:14:09.000Z,retweet
spacefogil,MiriBarbi,https://twitter.com/spacefogil/status/1639918640718913536,2023-03-26T09:14:06.000Z,retweet
spacefogil,yoavgallant,https://twitter.com/spacefogil/status/1639918640718913536,2023-03-26T09:14:06.000Z,mention
WqslrSy,Now14Israel,https://twitter.com/WqslrSy/status/1639918622049968131,2023-03-26T09:14:02.000Z,retweet
TSHUKIT,YSegalovitz,https://twitter.com/TSHUKIT/status/1639918620913401857,2023-03-26T09:14:02.000Z,reply
UsBnnxVURfS4lPJ,yonibmen,https://twitter.com/UsBnnxVURfS4lPJ/status/1639918583651221504,2023-03-26T09:13:53.000Z,reply
mmr5770,RinoZror,https://twitter.com/mmr5770/status/1639918583013597184,2023-03-26T09:13:53.000Z,reply
ardanadahan1,igal_malka,https://twitter.com/ardanadahan1/status/1639918569587630082,2023-03-26T09:13:49.000Z,retweet
thebigdyy,MeirLayosh,https://twitter.com/thebigdyy/status/1639918525857816582,2023-03-26T09:13:39.000Z,reply
thebigdyy,LevNimrod,https://twitter.com/thebigdyy/status/1639918525857816582,2023-03-26T09:13:39.000Z,mention
PantiPonta22,_Mintus_Y,https://twitter.com/PantiPonta22/status/1639918516932362240,2023-03-26T09:13:37.000Z,reply
PantiPonta22,yotam_heb,https://twitter.com/PantiPonta22/status/1639918516932362240,2023-03-26T09:13:37.000Z,mention
AssulinIlan,sebbah_beni,https://twitter.com/AssulinIlan/status/1639918503791669249,2023-03-26T09:13:34.000Z,reply
dudig,BaruchSharon1,https://twitter.com/dudig/status/1639918489845608453,2023-03-26T09:13:30.000Z,retweet
israeleshkol,yedidya_epstien,https://twitter.com/israeleshkol/status/1639918458576961538,2023-03-26T09:13:23.000Z,retweet
elicohen7654,yoyoeldad,https://twitter.com/elicohen7654/status/1639918430210932738,2023-03-26T09:13:16.000Z,retweet
tomitzchaki,feldman_gil,https://twitter.com/tomitzchaki/status/1639918383780036610,2023-03-26T09:13:05.000Z,retweet
hmwdy39481471,amit_segal,https://twitter.com/hmwdy39481471/status/1639918374460293121,2023-03-26T09:13:03.000Z,reply
kinneret_h,dverthaim,https://twitter.com/kinneret_h/status/1639918331623866370,2023-03-26T09:12:53.000Z,retweet
OmerMantzur,noamamir74,https://twitter.com/OmerMantzur/status/1639918301097623553,2023-03-26T09:12:45.000Z,retweet
dorconley,hadarse,https://twitter.com/dorconley/status/1639918291983450113,2023-03-26T09:12:43.000Z,reply
dorconley,cohen_meirav,https://twitter.com/dorconley/status/1639918291983450113,2023-03-26T09:12:43.000Z,mention
DanielJuniorthe,MaarivOnline,https://twitter.com/DanielJuniorthe/status/1639918216368488450,2023-03-26T09:12:25.000Z,reply
NirYohai,netanyahu,https://twitter.com/NirYohai/status/1639918214946729985,2023-03-26T09:12:25.000Z,reply
NirYohai,netanyahu,https://twitter.com/NirYohai/status/1639918214946729985,2023-03-26T09:12:25.000Z,mention
OErmoza,RinoZror,https://twitter.com/OErmoza/status/1639918191315918851,2023-03-26T09:12:19.000Z,retweet
Dudibnhmo,almog_cohen08,https://twitter.com/Dudibnhmo/status/1639918166099861504,2023-03-26T09:12:13.000Z,mention
eyalistov,yosishahbar,https://twitter.com/eyalistov/status/1639824915783208962,2023-03-26T03:01:41.000Z,quote
Marshmalo73,yoavgallant,https://twitter.com/Marshmalo73/status/1639918160911425537,2023-03-26T09:12:12.000Z,mention
Marshmalo73,NirBarkat,https://twitter.com/Marshmalo73/status/1639918160911425537,2023-03-26T09:12:12.000Z,mention
ABalchasan,elizipori,https://twitter.com/ABalchasan/status/1639918102736515076,2023-03-26T09:11:58.000Z,retweet
MaasYoni,GranovMiriam,https://twitter.com/MaasYoni/status/1639833927782105090,2023-03-26T03:37:29.000Z,quote
neomi_an,RinoZror,https://twitter.com/neomi_an/status/1639918084256309250,2023-03-26T09:11:54.000Z,retweet
inbar323,CarolineGlick,https://twitter.com/inbar323/status/1639918080439513090,2023-03-26T09:11:53.000Z,retweet
h_wyys,HadasOfir,https://twitter.com/h_wyys/status/1639918071778357248,2023-03-26T09:11:51.000Z,retweet
OfirKatzMK,Now14Israel,https://twitter.com/OfirKatzMK/status/1639918068729016324,2023-03-26T09:11:50.000Z,retweet
medinayehudit,dverthaim,https://twitter.com/medinayehudit/status/1639918068494155777,2023-03-26T09:11:50.000Z,retweet
pitshone,hadarse,https://twitter.com/pitshone/status/1639918042145497090,2023-03-26T09:11:44.000Z,retweet
ShaiShaico90,YinonMagal,https://twitter.com/ShaiShaico90/status/1639918031441723400,2023-03-26T09:11:41.000Z,reply
ShaiShaico90,YinonMagal,https://twitter.com/ShaiShaico90/status/1639918031441723400,2023-03-26T09:11:41.000Z,mention
liatlev67,yoav10beeri,https://twitter.com/liatlev67/status/1639918025406029824,2023-03-26T09:11:40.000Z,retweet
Meiro57310025,yoyoeldad,https://twitter.com/Meiro57310025/status/1639917964718735362,2023-03-26T09:11:25.000Z,retweet
ABalchasan,ErelSegal,https://twitter.com/ABalchasan/status/1639917944934219776,2023-03-26T09:11:20.000Z,retweet
FriedmanHadas,NavehDromi,https://twitter.com/FriedmanHadas/status/1639917911442612224,2023-03-26T09:11:12.000Z,retweet
4044Dakal,amit_segal,https://twitter.com/4044Dakal/status/1639917893390409728,2023-03-26T09:11:08.000Z,reply
ABalchasan,elizipori,https://twitter.com/ABalchasan/status/1639917890513108992,2023-03-26T09:11:07.000Z,retweet
Nechamazax,shilofreid,https://twitter.com/Nechamazax/status/1639917870736896002,2023-03-26T09:11:03.000Z,retweet
UT7ZGBJNZaZbNxf,davidbitan,https://twitter.com/UT7ZGBJNZaZbNxf/status/1639840288712605696,2023-03-26T04:02:46.000Z,quote
zahava30917096,yoavgallant,https://twitter.com/zahava30917096/status/1639917864043048962,2023-03-26T09:11:01.000Z,mention
paranyes,NavehDromi,https://twitter.com/paranyes/status/1639917851472543744,2023-03-26T09:10:58.000Z,retweet
amiconl,levyguy77,https://twitter.com/amiconl/status/1639917848326701058,2023-03-26T09:10:57.000Z,retweet
DwdBw,meiretingr,https://twitter.com/DwdBw/status/1639917846691028992,2023-03-26T09:10:57.000Z,retweet
Zahavim2,yaircherki,https://twitter.com/Zahavim2/status/1639917819901911041,2023-03-26T09:10:51.000Z,retweet
ABalchasan,tadmorerez48,https://twitter.com/ABalchasan/status/1639917780358004737,2023-03-26T09:10:41.000Z,retweet
B_B_Y4,IsraelGaley,https://twitter.com/B_B_Y4/status/1639917761479442433,2023-03-26T09:10:37.000Z,retweet
B_B_Y4,fathizimri,https://twitter.com/B_B_Y4/status/1639917761479442433,2023-03-26T09:10:37.000Z,mention
etschub,YaaraZered,https://twitter.com/etschub/status/1639917755070570496,2023-03-26T09:10:35.000Z,reply
etschub,yoavgallant,https://twitter.com/etschub/status/1639917755070570496,2023-03-26T09:10:35.000Z,mention
pauldgross,TomerPersico,https://twitter.com/pauldgross/status/1639917739899846657,2023-03-26T09:10:32.000Z,retweet
Jofischer007,ShragaTichover,https://twitter.com/Jofischer007/status/1639917732740096000,2023-03-26T09:10:30.000Z,reply
RinoZror,RinoZror,https://twitter.com/RinoZror/status/1639917699810705408,2023-03-26T09:10:22.000Z,reply
lipkinyakov,moran_azulay,https://twitter.com/lipkinyakov/status/1639917692348973057,2023-03-26T09:10:20.000Z,reply
giladzw,meiretingr,https://twitter.com/giladzw/status/1639917679397027840,2023-03-26T09:10:17.000Z,retweet
isrinterrupted,NhwrDwd,https://twitter.com/isrinterrupted/status/1639917678335754243,2023-03-26T09:10:17.000Z,reply
isrinterrupted,samisaviv100,https://twitter.com/isrinterrupted/status/1639917678335754243,2023-03-26T09:10:17.000Z,mention
ABalchasan,YinonMagal,https://twitter.com/ABalchasan/status/1639917666432368640,2023-03-26T09:10:14.000Z,retweet
UsBnnxVURfS4lPJ,MichalShir,https://twitter.com/UsBnnxVURfS4lPJ/status/1639917665203396610,2023-03-26T09:10:14.000Z,reply
Roy05887542,yoav10beeri,https://twitter.com/Roy05887542/status/1639917648229064705,2023-03-26T09:10:10.000Z,retweet
Nadav74520005,JennyD53619644,https://twitter.com/Nadav74520005/status/1639917620567703553,2023-03-26T09:10:03.000Z,reply
Nadav74520005,itzikelrov,https://twitter.com/Nadav74520005/status/1639917620567703553,2023-03-26T09:10:03.000Z,mention
orharel1,avidichter,https://twitter.com/orharel1/status/1639917616474062849,2023-03-26T09:10:02.000Z,reply
paranyes,Shutup100000,https://twitter.com/paranyes/status/1639917588086943745,2023-03-26T09:09:55.000Z,retweet
Zync77,amirbohbot,https://twitter.com/Zync77/status/1639917577802489858,2023-03-26T09:09:53.000Z,reply
fakeBenDor,Childish_lion,https://twitter.com/fakeBenDor/status/1639917572438081537,2023-03-26T09:09:52.000Z,reply
avi94087409,hadarse,https://twitter.com/avi94087409/status/1639917531799453696,2023-03-26T09:09:42.000Z,retweet
lets_rock_s,sharongal,https://twitter.com/lets_rock_s/status/1639917528037093377,2023-03-26T09:09:41.000Z,retweet
yslwmy1,YaaraZered,https://twitter.com/yslwmy1/status/1639917525675700224,2023-03-26T09:09:40.000Z,retweet
Thevisi23233242,yoyoeldad,https://twitter.com/Thevisi23233242/status/1639917509758296065,2023-03-26T09:09:37.000Z,reply
Thevisi23233242,soycule12,https://twitter.com/Thevisi23233242/status/1639917509758296065,2023-03-26T09:09:37.000Z,mention
orharel1,avidichter,https://twitter.com/orharel1/status/1639917505417207809,2023-03-26T09:09:36.000Z,reply
sniffysmom1,Exshin2023,https://twitter.com/sniffysmom1/status/1639917473473482753,2023-03-26T09:09:28.000Z,retweet
MichaelYarden,ivri99,https://twitter.com/MichaelYarden/status/1639917467198791681,2023-03-26T09:09:27.000Z,reply
Fjfjf95718793,Guy_Baruch,https://twitter.com/Fjfjf95718793/status/1639917463549640705,2023-03-26T09:09:26.000Z,retweet
hadarse,cohen_meirav,https://twitter.com/hadarse/status/1639917451952390144,2023-03-26T09:09:23.000Z,mention
EFJkKO5ZZ6nRunG,yoavgallant,https://twitter.com/EFJkKO5ZZ6nRunG/status/1639917403436982273,2023-03-26T09:09:11.000Z,reply
Fjfjf95718793,Guy_Baruch,https://twitter.com/Fjfjf95718793/status/1639917392234004480,2023-03-26T09:09:09.000Z,retweet
ShlmLdrmn,asyossi,https://twitter.com/ShlmLdrmn/status/1639917370557837312,2023-03-26T09:09:03.000Z,retweet
G7pwgVDJxDNwuoR,davidbitan,https://twitter.com/G7pwgVDJxDNwuoR/status/1639850591160549376,2023-03-26T04:43:42.000Z,quote
etschub,avidichter,https://twitter.com/etschub/status/1639917365516222464,2023-03-26T09:09:02.000Z,mention
etschub,YuliEdelstein,https://twitter.com/etschub/status/1639917365516222464,2023-03-26T09:09:02.000Z,mention
etschub,dannydanon,https://twitter.com/etschub/status/1639917365516222464,2023-03-26T09:09:02.000Z,mention
etschub,NirBarkat,https://twitter.com/etschub/status/1639917365516222464,2023-03-26T09:09:02.000Z,mention
etschub,GilaGamliel,https://twitter.com/etschub/status/1639917365516222464,2023-03-26T09:09:02.000Z,mention
